Product_ID,Product_Name,Price
120,Product_120,303.0
121,Product_121,462.79
122,Product_122,354.42
123,Product_123,216.68
124,Product_124,481.37
125,Product_125,143.82
126,Product_126,297.02
127,Product_127,43.39
128,Product_128,231.85
129,Product_129,286.51
130,Product_130,396.71
131,Product_131,292.76
132,Product_132,316.36
133,Product_133,399.09
134,Product_134,312.6
135,Product_135,146.77
136,Product_136,110.72
137,Product_137,144.83
138,Product_138,360.79
139,Product_139,179.31
140,Product_140,468.36
141,Product_141,495.49
142,Product_142,152.65
143,Product_143,468.73
144,Product_144,390.96
145,Product_145,284.83
146,Product_146,262.98
147,Product_147,240.4
148,Product_148,41.98
149,Product_149,158.23
150,Product_150,41.63
151,Product_151,324.45
152,Product_152,354.46
153,Product_153,23.2
154,Product_154,235.46
155,Product_155,173.53
156,Product_156,70.78
157,Product_157,51.02
158,Product_158,14.23
159,Product_159,279.66
160,Product_160,273.62
161,Product_161,54.04
162,Product_162,79.03
163,Product_163,116.91
164,Product_164,385.21
165,Product_165,200.44
166,Product_166,166.32
167,Product_167,16.72
168,Product_168,315.02
169,Product_169,140.69
170,Product_170,483.49
171,Product_171,228.13
172,Product_172,411.22
173,Product_173,44.78
174,Product_174,452.09
175,Product_175,298.12
176,Product_176,454.3
177,Product_177,357.5
178,Product_178,411.0
179,Product_179,87.93
180,Product_180,366.09
181,Product_181,204.55
182,Product_182,386.59
183,Product_183,328.76
184,Product_184,183.25
185,Product_185,206.81
186,Product_186,271.92
187,Product_187,256.63
188,Product_188,438.27
189,Product_189,279.03
190,Product_190,455.17
191,Product_191,354.11
192,Product_192,493.89
193,Product_193,339.62
194,Product_194,450.89
195,Product_195,483.93
196,Product_196,465.0
197,Product_197,100.99
198,Product_198,261.63
199,Product_199,296.53
200,Product_200,400.07
201,Product_201,475.08
202,Product_202,274.03
203,Product_203,310.15
204,Product_204,163.78
205,Product_205,455.9
206,Product_206,174.12
207,Product_207,432.27
208,Product_208,156.56
209,Product_209,314.36
210,Product_210,63.87
211,Product_211,334.2
212,Product_212,81.98
213,Product_213,466.45
214,Product_214,462.15
215,Product_215,158.1
216,Product_216,53.36
217,Product_217,273.31
218,Product_218,198.47
219,Product_219,397.47
220,Product_220,167.01
221,Product_221,39.42
222,Product_222,489.6
223,Product_223,218.85
224,Product_224,291.78
225,Product_225,435.35
226,Product_226,19.77
227,Product_227,190.48
228,Product_228,102.95
229,Product_229,69.51
230,Product_230,213.78
231,Product_231,341.04
232,Product_232,187.65
233,Product_233,78.83
234,Product_234,81.65
235,Product_235,142.68
236,Product_236,428.07
237,Product_237,484.61
238,Product_238,427.27
239,Product_239,13.14
240,Product_240,494.26
241,Product_241,474.62
242,Product_242,350.29
243,Product_243,276.32
244,Product_244,336.37
245,Product_245,222.49
246,Product_246,228.94
247,Product_247,206.27
248,Product_248,273.1
249,Product_249,130.85
250,Product_250,95.03
251,Product_251,232.41
252,Product_252,269.88
253,Product_253,51.21
254,Product_254,255.51
255,Product_255,94.8
256,Product_256,316.9
257,Product_257,228.27
258,Product_258,340.16
259,Product_259,142.84
260,Product_260,483.65
261,Product_261,329.13
262,Product_262,28.32
263,Product_263,224.66
264,Product_264,444.65
265,Product_265,28.77
266,Product_266,203.51
267,Product_267,291.69
268,Product_268,332.12
269,Product_269,494.23
270,Product_270,227.21
271,Product_271,44.94
272,Product_272,265.28
273,Product_273,488.03
274,Product_274,278.57
275,Product_275,353.26
276,Product_276,303.12
277,Product_277,276.96
278,Product_278,355.64
279,Product_279,199.73
280,Product_280,235.71
281,Product_281,87.84
282,Product_282,317.55
283,Product_283,282.69
284,Product_284,177.01
285,Product_285,24.75
286,Product_286,190.93
287,Product_287,373.88
288,Product_288,164.38
289,Product_289,66.06
290,Product_290,75.64
291,Product_291,200.51
292,Product_292,141.47
293,Product_293,93.92
294,Product_294,303.74
295,Product_295,211.0
296,Product_296,422.02
297,Product_297,189.53
298,Product_298,403.18
299,Product_299,69.85
300,Product_300,330.3
301,Product_301,394.62
302,Product_302,412.16
303,Product_303,405.25
304,Product_304,288.18
305,Product_305,25.7
306,Product_306,124.54
307,Product_307,124.0
308,Product_308,392.56
309,Product_309,471.4
310,Product_310,227.92
311,Product_311,348.56
312,Product_312,459.4
313,Product_313,171.55
314,Product_314,260.53
315,Product_315,147.33
316,Product_316,356.31
317,Product_317,264.04
318,Product_318,303.94
319,Product_319,140.49
320,Product_320,485.58
321,Product_321,255.76
322,Product_322,174.56
323,Product_323,351.09
324,Product_324,403.99
325,Product_325,363.01
326,Product_326,231.06
327,Product_327,475.59
328,Product_328,198.25
329,Product_329,186.37
330,Product_330,315.82
331,Product_331,21.77
332,Product_332,178.95
333,Product_333,269.62
334,Product_334,300.47
335,Product_335,23.15
336,Product_336,443.88
337,Product_337,353.49
338,Product_338,45.16
339,Product_339,318.34
340,Product_340,420.37
341,Product_341,399.13
342,Product_342,476.91
343,Product_343,83.14
344,Product_344,145.61
345,Product_345,69.56
346,Product_346,415.29
347,Product_347,230.83
348,Product_348,281.89
349,Product_349,328.77
350,Product_350,203.01
351,Product_351,377.21
352,Product_352,420.66
353,Product_353,340.88
354,Product_354,306.52
355,Product_355,289.43
356,Product_356,105.8
357,Product_357,302.25
358,Product_358,495.69
359,Product_359,208.03
360,Product_360,412.83
361,Product_361,264.9
362,Product_362,322.41
363,Product_363,448.81
364,Product_364,188.48
365,Product_365,453.51
366,Product_366,425.57
367,Product_367,456.13
368,Product_368,465.74
369,Product_369,53.02
370,Product_370,245.14
371,Product_371,409.23
372,Product_372,440.47
373,Product_373,393.65
374,Product_374,396.56
375,Product_375,284.84
376,Product_376,371.94
377,Product_377,99.27
378,Product_378,430.57
379,Product_379,215.74
380,Product_380,103.56
381,Product_381,331.74
382,Product_382,221.27
383,Product_383,104.63
384,Product_384,303.75
385,Product_385,114.39
386,Product_386,367.26
387,Product_387,142.83
388,Product_388,230.93
389,Product_389,474.37
390,Product_390,204.61
391,Product_391,492.12
392,Product_392,207.79
393,Product_393,354.48
394,Product_394,14.18
395,Product_395,21.15
396,Product_396,231.78
397,Product_397,90.66
398,Product_398,321.06
399,Product_399,124.29
400,Product_400,182.37
401,Product_401,305.91
402,Product_402,229.44
403,Product_403,175.87
404,Product_404,436.17
405,Product_405,385.11
406,Product_406,118.69
407,Product_407,344.82
408,Product_408,37.15
409,Product_409,182.62
410,Product_410,270.16
411,Product_411,116.78
412,Product_412,44.8
413,Product_413,345.24
414,Product_414,373.58
415,Product_415,87.08
416,Product_416,119.4
417,Product_417,115.51
418,Product_418,21.63
419,Product_419,395.66
420,Product_420,351.32
421,Product_421,322.97
422,Product_422,121.4
423,Product_423,480.04
424,Product_424,251.34
425,Product_425,332.49
426,Product_426,364.55
427,Product_427,350.13
428,Product_428,340.27
429,Product_429,336.61
430,Product_430,489.51
431,Product_431,349.48
432,Product_432,416.15
433,Product_433,285.67
434,Product_434,377.75
435,Product_435,445.72
436,Product_436,355.28
437,Product_437,479.89
438,Product_438,118.89
439,Product_439,47.33
440,Product_440,311.73
441,Product_441,242.7
442,Product_442,360.99
443,Product_443,433.02
444,Product_444,406.54
445,Product_445,40.31
446,Product_446,433.73
447,Product_447,468.78
448,Product_448,151.11
449,Product_449,471.29
450,Product_450,129.22
451,Product_451,32.62
452,Product_452,245.83
453,Product_453,194.33
454,Product_454,80.67
455,Product_455,113.7
456,Product_456,320.35
457,Product_457,224.48
458,Product_458,364.02
459,Product_459,467.76
460,Product_460,392.92
461,Product_461,491.13
462,Product_462,394.48
463,Product_463,468.26
464,Product_464,478.96
465,Product_465,299.1
466,Product_466,48.62
467,Product_467,213.74
468,Product_468,105.26
469,Product_469,462.65
470,Product_470,152.64
471,Product_471,177.08
472,Product_472,413.07
473,Product_473,60.94
474,Product_474,373.66
475,Product_475,404.89
476,Product_476,264.49
477,Product_477,280.34
478,Product_478,279.47
479,Product_479,176.76
480,Product_480,243.06
481,Product_481,89.08
482,Product_482,248.7
483,Product_483,114.24
484,Product_484,366.77
485,Product_485,477.68
486,Product_486,365.4
487,Product_487,253.29
488,Product_488,219.85
489,Product_489,266.89
490,Product_490,136.42
491,Product_491,349.05
492,Product_492,90.45
493,Product_493,338.92
494,Product_494,377.52
495,Product_495,23.1
496,Product_496,425.33
497,Product_497,48.28
498,Product_498,405.17
499,Product_499,199.01
500,Product_500,383.94
501,Product_501,189.3
502,Product_502,475.97
503,Product_503,198.32
504,Product_504,433.2
505,Product_505,497.28
506,Product_506,77.11
507,Product_507,137.44
508,Product_508,260.52
509,Product_509,399.48
510,Product_510,303.17
511,Product_511,161.37
512,Product_512,148.47
513,Product_513,339.32
514,Product_514,432.53
515,Product_515,266.65
516,Product_516,129.91
517,Product_517,490.63
518,Product_518,217.64
519,Product_519,122.91
520,Product_520,210.13
521,Product_521,347.02
522,Product_522,204.62
523,Product_523,452.39
524,Product_524,267.83
525,Product_525,161.88
526,Product_526,45.44
527,Product_527,222.72
528,Product_528,140.09
529,Product_529,438.52
530,Product_530,374.35
531,Product_531,214.02
532,Product_532,198.1
533,Product_533,15.19
534,Product_534,177.42
535,Product_535,477.57
536,Product_536,498.64
537,Product_537,375.6
538,Product_538,256.73
539,Product_539,178.45
540,Product_540,391.0
541,Product_541,260.83
542,Product_542,294.13
543,Product_543,411.13
544,Product_544,478.63
545,Product_545,170.25
546,Product_546,411.69
547,Product_547,288.35
548,Product_548,434.92
549,Product_549,492.4
550,Product_550,327.57
551,Product_551,330.12
552,Product_552,282.83
553,Product_553,73.52
554,Product_554,233.5
555,Product_555,189.86
556,Product_556,405.11
557,Product_557,222.87
558,Product_558,270.85
559,Product_559,378.55
560,Product_560,202.09
561,Product_561,104.67
562,Product_562,464.16
563,Product_563,471.11
564,Product_564,443.43
565,Product_565,152.7
566,Product_566,496.64
567,Product_567,480.63
568,Product_568,114.25
569,Product_569,475.09
570,Product_570,498.77
571,Product_571,418.4
572,Product_572,277.25
573,Product_573,252.51
574,Product_574,323.37
575,Product_575,340.4
576,Product_576,419.32
577,Product_577,75.63
578,Product_578,435.4
579,Product_579,39.06
580,Product_580,410.01
581,Product_581,156.58
582,Product_582,63.5
583,Product_583,260.67
584,Product_584,499.04
585,Product_585,116.98
586,Product_586,228.78
587,Product_587,84.69
588,Product_588,138.99
589,Product_589,418.21
590,Product_590,107.5
591,Product_591,339.46
592,Product_592,296.22
593,Product_593,193.44
594,Product_594,80.07
595,Product_595,352.46
596,Product_596,32.55
597,Product_597,41.27
598,Product_598,429.6
599,Product_599,306.5
600,Product_600,305.85
601,Product_601,371.57
602,Product_602,141.4
603,Product_603,425.94
604,Product_604,256.18
605,Product_605,462.99
606,Product_606,243.02
607,Product_607,44.82
608,Product_608,177.09
609,Product_609,371.05
610,Product_610,404.29
611,Product_611,256.05
612,Product_612,321.01
613,Product_613,241.95
614,Product_614,158.18
615,Product_615,486.04
616,Product_616,171.7
617,Product_617,243.73
618,Product_618,342.11
619,Product_619,58.77
620,Product_620,362.08
621,Product_621,477.69
622,Product_622,54.71
623,Product_623,232.98
624,Product_624,295.34
625,Product_625,61.9
626,Product_626,342.28
627,Product_627,418.7
628,Product_628,47.48
629,Product_629,287.12
630,Product_630,385.23
631,Product_631,485.47
632,Product_632,41.21
633,Product_633,398.73
634,Product_634,312.86
635,Product_635,317.31
636,Product_636,240.23
637,Product_637,21.79
638,Product_638,25.88
639,Product_639,372.26
640,Product_640,171.36
641,Product_641,38.4
642,Product_642,333.24
643,Product_643,41.4
644,Product_644,362.47
645,Product_645,470.26
646,Product_646,413.63
647,Product_647,412.26
648,Product_648,479.27
649,Product_649,371.4
650,Product_650,37.48
651,Product_651,58.48
652,Product_652,37.8
653,Product_653,367.35
654,Product_654,150.36
655,Product_655,102.36
656,Product_656,93.74
657,Product_657,304.38
658,Product_658,495.29
659,Product_659,66.0
660,Product_660,172.12
661,Product_661,466.72
662,Product_662,370.24
663,Product_663,225.52
664,Product_664,189.34
665,Product_665,278.31
666,Product_666,176.86
667,Product_667,421.16
668,Product_668,89.41
669,Product_669,405.94
670,Product_670,198.59
671,Product_671,279.54
672,Product_672,230.97
673,Product_673,87.16
674,Product_674,404.99
675,Product_675,65.25
676,Product_676,366.89
677,Product_677,304.66
678,Product_678,476.05
679,Product_679,436.85
680,Product_680,419.23
681,Product_681,402.88
682,Product_682,108.85
683,Product_683,112.9
684,Product_684,355.01
685,Product_685,430.1
686,Product_686,385.01
687,Product_687,324.09
688,Product_688,419.32
689,Product_689,341.45
690,Product_690,345.79
691,Product_691,347.86
692,Product_692,28.3
693,Product_693,163.85
694,Product_694,338.89
695,Product_695,142.27
696,Product_696,216.36
697,Product_697,20.12
698,Product_698,134.61
699,Product_699,53.17
700,Product_700,203.56
701,Product_701,116.64
702,Product_702,300.18
703,Product_703,340.11
704,Product_704,364.28
705,Product_705,295.24
706,Product_706,172.29
707,Product_707,236.28
708,Product_708,153.74
709,Product_709,354.99
710,Product_710,269.74
711,Product_711,137.6
712,Product_712,202.9
713,Product_713,432.7
714,Product_714,324.71
715,Product_715,88.52
716,Product_716,73.83
717,Product_717,157.58
718,Product_718,452.78
719,Product_719,229.53
720,Product_720,232.86
721,Product_721,385.21
722,Product_722,473.68
723,Product_723,400.26
724,Product_724,263.67
725,Product_725,101.41
726,Product_726,145.25
727,Product_727,449.33
728,Product_728,29.19
729,Product_729,185.02
730,Product_730,408.72
731,Product_731,73.0
732,Product_732,336.78
733,Product_733,202.21
734,Product_734,70.59
735,Product_735,488.65
736,Product_736,386.6
737,Product_737,323.32
738,Product_738,480.52
739,Product_739,313.14
740,Product_740,270.13
741,Product_741,407.22
742,Product_742,327.45
743,Product_743,314.1
744,Product_744,459.44
745,Product_745,361.89
746,Product_746,496.67
747,Product_747,426.74
748,Product_748,184.42
749,Product_749,285.69
750,Product_750,286.68
751,Product_751,47.19
752,Product_752,90.12
753,Product_753,253.75
754,Product_754,356.68
755,Product_755,182.72
756,Product_756,106.63
757,Product_757,76.04
758,Product_758,102.22
759,Product_759,341.39
760,Product_760,108.3
761,Product_761,175.39
762,Product_762,260.57
763,Product_763,496.55
764,Product_764,35.25
765,Product_765,181.0
766,Product_766,462.16
767,Product_767,177.1
768,Product_768,204.57
769,Product_769,300.96
770,Product_770,366.73
771,Product_771,201.16
772,Product_772,44.35
773,Product_773,44.13
774,Product_774,64.14
775,Product_775,428.26
776,Product_776,321.73
777,Product_777,384.66
778,Product_778,169.01
779,Product_779,492.7
780,Product_780,248.29
781,Product_781,33.88
782,Product_782,205.49
783,Product_783,446.12
784,Product_784,142.66
785,Product_785,305.18
786,Product_786,26.83
787,Product_787,248.36
788,Product_788,406.88
789,Product_789,230.82
790,Product_790,232.8
791,Product_791,137.65
792,Product_792,38.3
793,Product_793,33.3
794,Product_794,225.49
795,Product_795,375.37
796,Product_796,255.47
797,Product_797,497.37
798,Product_798,35.62
799,Product_799,297.96
800,Product_800,111.68
801,Product_801,135.09
802,Product_802,312.91
803,Product_803,27.59
804,Product_804,404.41
805,Product_805,117.7
806,Product_806,457.79
807,Product_807,405.11
808,Product_808,317.35
809,Product_809,82.05
810,Product_810,270.65
811,Product_811,106.56
812,Product_812,266.05
813,Product_813,423.79
814,Product_814,205.65
815,Product_815,264.28
816,Product_816,323.62
817,Product_817,444.8
818,Product_818,252.31
819,Product_819,275.4
820,Product_820,133.19
821,Product_821,392.81
822,Product_822,468.4
823,Product_823,75.98
824,Product_824,189.11
825,Product_825,108.69
826,Product_826,155.96
827,Product_827,126.18
828,Product_828,203.43
829,Product_829,93.15
830,Product_830,52.82
831,Product_831,345.55
832,Product_832,84.87
833,Product_833,394.0
834,Product_834,323.02
835,Product_835,165.9
836,Product_836,13.87
837,Product_837,256.09
838,Product_838,29.14
839,Product_839,125.82
840,Product_840,234.32
841,Product_841,169.18
842,Product_842,148.53
843,Product_843,293.5
844,Product_844,338.17
845,Product_845,205.49
846,Product_846,489.26
847,Product_847,414.5
848,Product_848,39.27
849,Product_849,109.74
850,Product_850,209.41
851,Product_851,379.65
852,Product_852,316.36
853,Product_853,174.51
854,Product_854,193.07
855,Product_855,456.24
856,Product_856,123.68
857,Product_857,28.75
858,Product_858,76.73
859,Product_859,352.42
860,Product_860,492.7
861,Product_861,160.48
862,Product_862,139.95
863,Product_863,387.58
864,Product_864,328.19
865,Product_865,326.56
866,Product_866,170.75
867,Product_867,341.14
868,Product_868,64.14
869,Product_869,396.73
870,Product_870,484.98
871,Product_871,367.05
872,Product_872,96.79
873,Product_873,127.43
874,Product_874,487.57
875,Product_875,218.76
876,Product_876,475.96
877,Product_877,20.6
878,Product_878,195.55
879,Product_879,164.18
880,Product_880,428.3
881,Product_881,186.37
882,Product_882,493.45
883,Product_883,20.1
884,Product_884,34.32
885,Product_885,234.89
886,Product_886,243.03
887,Product_887,370.48
888,Product_888,353.19
889,Product_889,429.47
890,Product_890,44.17
891,Product_891,230.82
892,Product_892,336.03
893,Product_893,95.43
894,Product_894,36.76
895,Product_895,108.15
896,Product_896,265.51
897,Product_897,23.2
898,Product_898,33.07
899,Product_899,96.14
900,Product_900,47.87
901,Product_901,250.22
902,Product_902,183.24
903,Product_903,99.49
904,Product_904,496.0
905,Product_905,159.77
906,Product_906,104.4
907,Product_907,26.44
908,Product_908,137.51
909,Product_909,141.46
910,Product_910,374.24
911,Product_911,165.36
912,Product_912,229.02
913,Product_913,424.74
914,Product_914,34.86
915,Product_915,293.45
916,Product_916,486.07
917,Product_917,84.4
918,Product_918,284.19
919,Product_919,250.02
920,Product_920,471.63
921,Product_921,333.42
922,Product_922,448.22
923,Product_923,490.51
924,Product_924,140.72
925,Product_925,370.57
926,Product_926,63.01
927,Product_927,309.23
928,Product_928,202.55
929,Product_929,99.17
930,Product_930,319.75
931,Product_931,397.01
932,Product_932,337.32
933,Product_933,366.06
934,Product_934,481.12
935,Product_935,337.12
936,Product_936,69.42
937,Product_937,439.64
938,Product_938,69.98
939,Product_939,51.81
940,Product_940,404.99
941,Product_941,466.16
942,Product_942,280.63
943,Product_943,465.29
944,Product_944,134.98
945,Product_945,403.65
946,Product_946,171.27
947,Product_947,41.63
948,Product_948,175.47
949,Product_949,221.53
950,Product_950,281.22
951,Product_951,85.33
952,Product_952,51.3
953,Product_953,243.48
954,Product_954,470.11
955,Product_955,216.82
956,Product_956,102.0
957,Product_957,74.17
958,Product_958,390.68
959,Product_959,331.02
960,Product_960,163.58
961,Product_961,106.54
962,Product_962,176.69
963,Product_963,171.79
964,Product_964,173.64
965,Product_965,435.85
966,Product_966,226.63
967,Product_967,354.37
968,Product_968,51.8
969,Product_969,270.62
970,Product_970,87.46
971,Product_971,488.84
972,Product_972,433.47
973,Product_973,389.04
974,Product_974,416.45
975,Product_975,194.9
976,Product_976,271.99
977,Product_977,28.11
978,Product_978,461.69
979,Product_979,121.36
980,Product_980,330.4
981,Product_981,296.47
982,Product_982,15.64
983,Product_983,48.93
984,Product_984,126.25
985,Product_985,401.78
986,Product_986,284.81
987,Product_987,58.21
988,Product_988,163.49
989,Product_989,377.83
990,Product_990,58.58
991,Product_991,149.29
992,Product_992,445.49
993,Product_993,156.49
994,Product_994,433.93
995,Product_995,15.66
996,Product_996,13.33
997,Product_997,154.43
998,Product_998,467.58
999,Product_999,150.6
1000,Product_1000,412.06
1001,Product_1001,37.87
1002,Product_1002,301.3
1003,Product_1003,255.03
1004,Product_1004,307.36
1005,Product_1005,101.89
1006,Product_1006,205.33
1007,Product_1007,457.31
1008,Product_1008,144.91
1009,Product_1009,439.62
1010,Product_1010,151.04
1011,Product_1011,229.37
1012,Product_1012,424.21
1013,Product_1013,303.55
1014,Product_1014,492.29
1015,Product_1015,443.25
1016,Product_1016,49.05
1017,Product_1017,389.1
1018,Product_1018,291.01
1019,Product_1019,147.61
1020,Product_1020,352.91
1021,Product_1021,314.51
1022,Product_1022,49.8
1023,Product_1023,233.84
1024,Product_1024,323.56
1025,Product_1025,175.4
1026,Product_1026,131.17
1027,Product_1027,91.18
1028,Product_1028,336.43
1029,Product_1029,204.57
1030,Product_1030,421.48
1031,Product_1031,444.69
1032,Product_1032,425.64
1033,Product_1033,34.6
1034,Product_1034,32.14
1035,Product_1035,63.94
1036,Product_1036,492.15
1037,Product_1037,60.13
1038,Product_1038,274.8
1039,Product_1039,143.49
1040,Product_1040,87.24
1041,Product_1041,73.1
1042,Product_1042,171.25
1043,Product_1043,35.82
1044,Product_1044,360.89
1045,Product_1045,416.47
1046,Product_1046,58.28
1047,Product_1047,284.38
1048,Product_1048,340.61
1049,Product_1049,184.75
1050,Product_1050,372.46
1051,Product_1051,390.6
1052,Product_1052,80.79
1053,Product_1053,380.25
1054,Product_1054,402.17
1055,Product_1055,40.68
1056,Product_1056,395.2
1057,Product_1057,480.11
1058,Product_1058,155.64
1059,Product_1059,55.22
1060,Product_1060,382.92
1061,Product_1061,341.17
1062,Product_1062,18.51
1063,Product_1063,114.67
1064,Product_1064,415.31
1065,Product_1065,131.9
1066,Product_1066,352.09
1067,Product_1067,68.89
1068,Product_1068,304.47
1069,Product_1069,361.57
1070,Product_1070,498.56
1071,Product_1071,407.14
1072,Product_1072,160.81
1073,Product_1073,289.07
1074,Product_1074,397.19
1075,Product_1075,303.08
1076,Product_1076,193.39
1077,Product_1077,494.92
1078,Product_1078,165.24
1079,Product_1079,351.34
1080,Product_1080,296.74
1081,Product_1081,11.04
1082,Product_1082,434.42
1083,Product_1083,377.65
1084,Product_1084,226.84
1085,Product_1085,438.11
1086,Product_1086,499.16
1087,Product_1087,265.61
1088,Product_1088,70.52
1089,Product_1089,62.84
1090,Product_1090,396.48
1091,Product_1091,462.38
1092,Product_1092,315.78
1093,Product_1093,154.04
1094,Product_1094,367.94
1095,Product_1095,239.71
1096,Product_1096,262.09
1097,Product_1097,223.61
1098,Product_1098,397.93
1099,Product_1099,252.56
1100,Product_1100,434.8
1101,Product_1101,334.03
1102,Product_1102,253.27
1103,Product_1103,26.18
1104,Product_1104,232.87
1105,Product_1105,477.09
1106,Product_1106,71.03
1107,Product_1107,21.01
1108,Product_1108,418.21
1109,Product_1109,192.83
1110,Product_1110,115.47
1111,Product_1111,487.14
1112,Product_1112,18.51
1113,Product_1113,182.16
1114,Product_1114,289.83
1115,Product_1115,13.77
1116,Product_1116,238.83
1117,Product_1117,451.33
1118,Product_1118,81.27
1119,Product_1119,388.84
1120,Product_1120,262.35
1121,Product_1121,309.19
1122,Product_1122,395.77
1123,Product_1123,102.0
1124,Product_1124,131.0
1125,Product_1125,13.42
1126,Product_1126,147.97
1127,Product_1127,84.76
1128,Product_1128,368.33
1129,Product_1129,23.23
1130,Product_1130,269.5
1131,Product_1131,413.85
1132,Product_1132,58.04
1133,Product_1133,42.26
1134,Product_1134,457.31
1135,Product_1135,371.3
1136,Product_1136,97.57
1137,Product_1137,354.42
1138,Product_1138,256.29
1139,Product_1139,425.42
1140,Product_1140,392.37
1141,Product_1141,482.69
1142,Product_1142,389.06
1143,Product_1143,68.23
1144,Product_1144,68.29
1145,Product_1145,119.51
1146,Product_1146,349.05
1147,Product_1147,202.84
1148,Product_1148,474.99
1149,Product_1149,122.51
1150,Product_1150,159.19
1151,Product_1151,39.32
1152,Product_1152,18.58
1153,Product_1153,107.03
1154,Product_1154,72.43
1155,Product_1155,397.99
1156,Product_1156,164.37
1157,Product_1157,311.32
1158,Product_1158,33.23
1159,Product_1159,346.97
1160,Product_1160,159.27
1161,Product_1161,358.14
1162,Product_1162,360.43
1163,Product_1163,240.52
1164,Product_1164,492.11
1165,Product_1165,20.36
1166,Product_1166,223.22
1167,Product_1167,310.06
1168,Product_1168,324.7
1169,Product_1169,305.73
1170,Product_1170,444.57
1171,Product_1171,68.77
1172,Product_1172,397.81
1173,Product_1173,236.27
1174,Product_1174,458.24
1175,Product_1175,151.18
1176,Product_1176,11.93
1177,Product_1177,111.15
1178,Product_1178,402.42
1179,Product_1179,231.03
1180,Product_1180,326.29
1181,Product_1181,176.85
1182,Product_1182,260.63
1183,Product_1183,53.66
1184,Product_1184,495.99
1185,Product_1185,232.18
1186,Product_1186,213.26
1187,Product_1187,489.88
1188,Product_1188,288.97
1189,Product_1189,250.92
1190,Product_1190,41.27
1191,Product_1191,59.43
1192,Product_1192,174.09
1193,Product_1193,404.14
1194,Product_1194,200.96
1195,Product_1195,267.13
1196,Product_1196,406.39
1197,Product_1197,43.68
1198,Product_1198,471.56
1199,Product_1199,73.17
1200,Product_1200,491.02
1201,Product_1201,95.42
1202,Product_1202,25.43
1203,Product_1203,255.86
1204,Product_1204,23.03
1205,Product_1205,394.62
1206,Product_1206,193.34
1207,Product_1207,51.52
1208,Product_1208,429.3
1209,Product_1209,87.9
1210,Product_1210,131.73
1211,Product_1211,442.43
1212,Product_1212,11.4
1213,Product_1213,444.71
1214,Product_1214,283.69
1215,Product_1215,434.08
1216,Product_1216,436.11
1217,Product_1217,363.12
1218,Product_1218,458.36
1219,Product_1219,310.24
1220,Product_1220,247.6
1221,Product_1221,56.59
1222,Product_1222,496.76
1223,Product_1223,138.86
1224,Product_1224,21.41
1225,Product_1225,407.75
1226,Product_1226,37.68
1227,Product_1227,273.35
1228,Product_1228,226.37
